"date","q1","q2","q3","id.agro","hh.maize.district","hh.maize.q6","hh.maize.q6a","hh.maize.q6b","hh.maize.q6c","hh.maize.q6d","hh.maize.q6e","hh.maize.other_q6e","hh.maize.q6f","hh.maize.q6g","hh.maize.q7","hh.maize.q8","hh.maize.q9","hh.maize.q10","hh.maize.q11","hh.maize.q12","hh.maize.q13","hh.maize.q14","hh.maize.q15","hh.maize.q15a","hh.maize.q16","hh.maize.q16a","hh.maize.q17.a","hh.maize.q17.b","hh.maize.q17.c","hh.maize.q17.d","hh.maize.q17.e","hh.maize.q17.96","hh.maize.other_q17","hh.maize.q18.a","hh.maize.q18.b","hh.maize.q18.c","hh.maize.q18.d","hh.maize.q18.e","hh.maize.q18.f","hh.maize.q18.g","hh.maize.q18.h","hh.maize.q18.96","hh.maize.Other_q18","hh.maize.q19","hh.maize.seed.1..q20","hh.maize.seed.1..q21","hh.maize.seed.1..seed_num","hh.maize.seed.1..q22","hh.maize.seed.2..q20","hh.maize.seed.2..q21","hh.maize.seed.2..seed_num","hh.maize.seed.2..q22","hh.maize.seed.3..q20","hh.maize.seed.3..q21","hh.maize.seed.3..seed_num","hh.maize.seed.3..q22","hh.maize.seed_calc1","hh.maize.seed_calc2","hh.maize.seed_select","hh.maize.seed_select_name","hh.maize.seed_select_price","hh.maize.order","hh.maize.sell.q23","hh.maize.sell.q24","hh.maize.sell.q25","hh.maize.sell.q26","hh.maize.sell.q27","hh.maize.sell.q28","hh.maize.sell.q29","hh.maize.sell.q30","hh.maize.sell.q30b","hh.maize.sell.q31","hh.maize.sell.other_q31","hh.maize.sell.q32","hh.maize.sell.q33","hh.maize.sell.q33a","hh.maize.sell.q33b","hh.maize.sell.q34","hh.maize.sell.q34b","hh.maize.q35","hh.maize.opv.1..q38","hh.maize.opv.1..opv_num","hh.maize.opv.1..q36","hh.maize.opv.1..q37","hh.maize.opv.2..q38","hh.maize.opv.2..opv_num","hh.maize.opv.2..q36","hh.maize.opv.2..q37","hh.maize.opv.3..q38","hh.maize.opv.3..opv_num","hh.maize.opv.3..q36","hh.maize.opv.3..q37","hh.maize.opv_calc1","hh.maize.opv_calc2","hh.maize.opv_select","hh.maize.opv_select_name","hh.maize.opv_select_price","hh.maize.order1","hh.maize.op.q39","hh.maize.op.q40","hh.maize.op.q41","hh.maize.op.q42","hh.maize.op.q43","hh.maize.op.q44","hh.maize.op.q45","hh.maize.op.q46","hh.maize.op.q46b","hh.maize.op.q47","hh.maize.op.other_q47","hh.maize.op.q48","hh.maize.op.q49","hh.maize.op.q49a","hh.maize.op.q49b","hh.maize.op.q50","hh.maize.op.q50b","hh.maize.q51","hh.maize.be.q51a","hh.maize.be.bean.1..bean_num","hh.maize.be.bean.1..q54","hh.maize.be.bean.1..q53","hh.maize.be.bean.1..q52","hh.maize.be.bean.2..bean_num","hh.maize.be.bean.2..q54","hh.maize.be.bean.2..q53","hh.maize.be.bean.2..q52","hh.maize.be.bean.3..bean_num","hh.maize.be.bean.3..q54","hh.maize.be.bean.3..q53","hh.maize.be.bean.3..q52","hh.maize.be.bean_calc1","hh.maize.be.bean_calc2","hh.maize.be.bean_select","hh.maize.be.bean_select_name","hh.maize.be.bean_select_price","hh.maize.be.order2","hh.maize.be.sale.q55","hh.maize.be.sale.q55b","hh.maize.be.sale.q56","hh.maize.be.sale.q57","hh.maize.be.sale.q58","hh.maize.be.sale.q59","hh.maize.be.sale.q60","hh.maize.be.sale.q61","hh.maize.be.sale.q62","hh.maize.be.sale.q62b","hh.maize.be.sale.q63","hh.maize.be.sale.other_q63","hh.maize.be.sale.q64","hh.maize.be.sale.q65","hh.maize.be.sale.q65a","hh.maize.be.sale.q65b","hh.maize.be.sale.q66","hh.maize.be.sale.q66b","hh.maize.q67","hh.maize.q68","hh.maize.q68a","hh.maize.q68b","hh.maize.q69","hh.maize.other_q69","hh.maize.q70","hh.maize.q70b.a","hh.maize.q70b.b","hh.maize.q70b.c","hh.maize.q70b.d","hh.maize.q70b.e","hh.maize.q70b.f","hh.maize.q70b.g","hh.maize.q70b.96","hh.maize.inst.q71a","hh.maize.inst.q71b","hh.maize.inst.q71c","hh.maize.inst.q71d","hh.maize.inst.q71e","hh.maize.inst.q71f","hh.maize.q72","hh.maize.q73","hh.maize.q74","hh.maize.other_q74","hh.maize.q75.a","hh.maize.q75.b","hh.maize.q75.c","hh.maize.q75.d","hh.maize.q75.e","hh.maize.q75.f","hh.maize.q75.g","hh.maize.q75.h","hh.maize.q75.i","hh.maize.q75.96","hh.maize.other_q75","hh.maize.q76.a","hh.maize.q76.b","hh.maize.q76.c","hh.maize.q76.d","hh.maize.q76.e","hh.maize.q76.f","hh.maize.q76.g","hh.maize.q76.h","hh.maize.q76.i","hh.maize.q76.96","hh.maize.other_76","hh.maize.q77","hh.maize.q77b.a","hh.maize.q77b.b","hh.maize.q77b.c","hh.maize.q77b.d","hh.maize.q77b.e","hh.maize.q77b.f","hh.maize.q77b.96","hh.maize.other_q77b","hh.maize.q78","hh.maize.other_q78","hh.maize.q79","hh.maize.q80","hh.maize.q81","hh.maize.q82","hh.maize.q83","vilID","parID","subID","distID"
"7/18/2019","Yes","Yes","n/a","AS037","IGANGA","b",4,0,0,0,1,"n/a","n/a",48,"Male","a","c","No","Yes","1/1/2018","No","No","No","n/a","No","n/a",FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,"n/a",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a",0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",2.243303831,2.743303831,3,"n/a","n/a",0.202643163,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",0,0.5,1,"n/a","n/a",0.608250227,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",3,2,"n/a","n/a","a","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","No","No","No","No","No","Yes","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","a","n/a",4,5,4,3,4,1,1,7,2
"7/14/2019","No","n/a","Yes","AS038","IGANGA","b",0.2,0,0.2,2,5,"n/a","Yes",21,"Female","e","d","Yes","Yes","1/1/2016","98","Yes","Yes","MAAIF","No","n/a",FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,"n/a",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a",1,"Longe_10H","6000","1","10","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",2.697509099,3.197509099,3,"n/a","n/a",0.178913065,"Yes","a","10","0","0","0","2","Yes","1","a","n/a","5000","No","n/a","n/a","Yes","Yes",1,"30","1","Longe 5","3000","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",0.339406161,0.839406161,1,"Longe 5","3000",0.575181408,"Yes","a","30","0","0","0","5","Yes","1","a","n/a","2500","No","n/a","n/a","Yes","Yes","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",3,2,"n/a","n/a","96","Never happened","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Yes","98","Yes","Yes","No","No","Yes","d","c","n/a","TRUE","TRUE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","n/a",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","a","n/a",3,5,5,2,3,1,1,8,2
"7/11/2019","No","n/a","Yes","AS039","IGANGA","d",0,0.1,0.1,10,5,"n/a","Yes",22,"Female","e","d","Yes","Yes","1/1/2011","Yes","Yes","Yes","MAAIF","No","n/a",FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,"n/a",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a",1,"Longe_10H","5000","1","200","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",2.643395918,3.143395918,3,"n/a","n/a",0.682153079,"Yes","a","999","0","0","0","2","No","n/a","b","n/a","4500","Yes","999","999","Yes","Yes",1,"350","1","Longe 5","3000","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",0.252618175,0.752618175,1,"Longe 5","3000",0.887526097,"Yes","a","999","0","0","0","5","No","n/a","b","n/a","2700","Yes","2","999","Yes","Yes","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",3,2,"n/a","n/a","96","If it's new ,I can refund and take it back to supplier","Yes","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","Yes","Yes","Yes","Yes","98","98","Yes","c","c","n/a","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","n/a",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"Says since she is not the owner of the business and just a sales person, she can't confirm some of the challenges.","Yes","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","n/a","b","n/a",3,4,5,3,3,1,1,9,2
"7/11/2019","No","n/a","Yes","AS040","IGANGA","d",0.1,0.1,0.1,6,5,"n/a","No",40,"Male","a","d","Yes","No","1/1/2014","Yes","Yes","Yes","MAAIF","Yes","2",FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,"n/a",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a",2,"Longe_10H","5000","1","1500","KH_series","8000","2","200","n/a","n/a","n/a","n/a",0.597340761,1.097340761,1,"Longe_10H","5000",0.20971764,"Yes","a","20","0","2","0","2","No","n/a","a","n/a","8000","No","n/a","n/a","Yes","Yes",2,"300","1","Longe 4","3000","300","2","Longe 5","3000","n/a","n/a","n/a","n/a",1.966483117,2.466483117,2,"Longe 5","3000",0.934666196,"Yes","a","500","0","5","150","2","No","n/a","a","n/a","2300","Yes","1","14","Yes","No","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",3,3,"n/a","n/a","d","n/a","Yes","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","Yes","Yes","Yes","No","No","No","Yes","d","a","n/a","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","n/a",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"n/a","Yes","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","n/a","f","n/a",5,3,5,3,4,3,1,9,2
"7/11/2019","No","n/a","Yes","AS041","IGANGA","d",0,0.3,0,1,5,"n/a","Yes",23,"Male","e","d","Yes","Yes","1/1/2014","Yes","Yes","Yes","MAAIF","No","n/a",FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,"n/a",TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"n/a",5,"Longe_10H","6000","1","1000","Longe_7R/Kayongo-go","6500","2","500","Bazooka","8000","3","1000",1.837478364,2.337478364,2,"Longe_7R/Kayongo-go","6500",0.936184925,"Yes","a","1000","36","4","500","2","No","n/a","b","n/a","6000","No","n/a","n/a","Yes","Yes",3,"200","1","Longe 5","3000","200","2","Longe 4","3000","300","3","MM2","4000",0.771000776,1.271000776,1,"Longe 5","3000",0.470760167,"Yes","a","200","0","0","0","5","Yes","1","b","n/a","2200","Yes","1","40","Yes","Yes","Yes","1","1","300","5000","NABE15_kanybwa_kabonge","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","0.557477481","1.057477481","1","NABE15_kanybwa_kabonge","5000","0.412515587","Yes","Yes","a","300","20","0","0","5","Yes","1","b","n/a","3500","No","n/a","n/a","Yes","Yes",3,2,"n/a","n/a","96","Forwards complaint to seed company","Yes","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","Yes","Yes","Yes","Yes","Yes","No","Yes","b","c","n/a","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","n/a",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"Government and some NGOs provided seeds , chemicals, fertilizers and bags to farmers which affected the business","Yes","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","n/a","f","n/a",3,2,5,4,5,1,2,9,2
"7/11/2019","No","n/a","Yes","AS042","IGANGA","d",0,0.2,0.1,15,5,"n/a","Yes",60,"Male","a","d","Yes","Yes","1/1/1996","Yes","Yes","Yes","MAAIF","No","n/a",FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,"n/a",TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"n/a",2,"Longe_10H","5500","1","70","Longe_7R/Kayongo-go","7000","2","10","n/a","n/a","n/a","n/a",1.019164971,1.519164971,2,"Longe_7R/Kayongo-go","7000",0.049249134,"Yes","a","10","0","0","0","2","No","n/a","b","n/a","4500","Yes","1","999","Yes","Yes",1,"500","1","Longe 5","2500","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",0.838871056,1.338871056,1,"Longe 5","2500",0.944950402,"Yes","a","500","0","0","0","5","No","n/a","b","n/a","2200","Yes","1","999","Yes","Yes","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",3,2,"n/a","n/a","d","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Yes","Yes","No","Yes","Yes","No","Yes","c","c","n/a","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","n/a",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a","Yes","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","n/a","a","n/a",3,3,4,4,4,2,1,9,2
"7/11/2019","No","n/a","Yes","AS043","IGANGA","d",0.1,0.2,0.2,6,5,"n/a","Yes",60,"Female","a","e","Yes","Yes","1/1/2017","Yes","Yes","Yes","MAAIF","No","n/a",FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,"n/a",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a",1,"Longe_10H","6000","1","200","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",0.645833487,1.145833487,1,"Longe_10H","6000",0.085237776,"Yes","a","250","0","0","80","2","Yes","1","a","n/a","5000","No","n/a","n/a","Yes","Yes",2,"400","1","Longe 5","3000","50","2","Longe 4","3000","n/a","n/a","n/a","n/a",1.606877048,2.106877048,2,"Longe 4","3000",0.447099616,"Yes","a","400","1","1","1","2","Yes","1","96","Agro input and Seed company ( black seed)","2500","No","n/a","n/a","No","Yes","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",3,2,"n/a","n/a","96","Not yet happened","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","No","Yes","Yes","Yes","Yes","No","Yes","c","c","n/a","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","n/a",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"n/a","Yes","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","n/a","a","n/a",2,4,4,2,4,4,1,9,2
"7/11/2019","No","n/a","Yes","AS044","IGANGA","d",0.1,0.1,0.1,15,2,"n/a","No",33,"Male","a","f","Yes","Yes","1/1/2018","Yes","Yes","Yes","MAAIF","Yes","3",FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,"n/a",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a",2,"Longe_10H","5000","1","2000","Longe_7R/Kayongo-go","7000","2","5000","n/a","n/a","n/a","n/a",2.015467003,2.515467003,3,"n/a","n/a",0.85544337,"Yes","a","1100","0","0","0","2","No","n/a","b","n/a","4200","No","n/a","n/a","Yes","No",1,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",0.336354041,0.836354041,1,"n/a","n/a",0.732854156,"Yes","a","10000","1","50","1","5","No","n/a","b","n/a","2000","No","n/a","n/a","Yes","No","Yes","1","1","500","4000","NABE4","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","2.668973803","3.168973803","3","n/a","n/a","0.136476981","Yes","Yes","a","100","1","1","1","5","No","n/a","b","n/a","3500","No","n/a","n/a","No","Yes",3,2,"n/a","n/a","96","Take complaints back to the suppliers","Yes","TRUE","FALSE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","Yes","No","Yes","Yes","No","No","Yes","b","c","n/a","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","n/a",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a","Yes","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","n/a","b","n/a",4,4,5,3,4,1,1,10,2
"7/11/2019","Yes","Yes","n/a","AS045","IGANGA","d",0.1,0.1,0.1,14,1,"n/a","n/a",29,"Female","a","f","Yes","Yes","1/1/2018","No","No","No","n/a","No","n/a",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,"n/a",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"n/a",3,"Longe_10H","6000","1","200","Longe_7R/Kayongo-go","10000","2","10","Bazooka","8000","3","300",1.891259023,2.391259023,2,"Longe_7R/Kayongo-go","10000",0.386517356,"Yes","a","300","0","2","0","1","No","n/a","a","n/a","6000","Yes","2","7","Yes","No",0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",4.797245143,5.297245143,5,"n/a","n/a",0.24784118,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",3,2,"n/a","n/a","96","It has never happened to me and I don't think I will experience it since I buy my seeds from genuine Agro input shop. Anyway if at all it happens I will have to contact them and see how to go about it.","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","No","Yes","98","No","No","98","Yes","e","c","n/a","TRUE","FALSE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","n/a",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","f","n/a",4,3,5,3,4,1,1,11,2
"7/18/2019","Yes","Yes","n/a","AS046","IGANGA","b",0.2,0.2,0.2,3,2,"n/a","Yes",31,"Female","a","e","Yes","Yes","1/1/2018","No","Yes","Yes","Nabale youth link","No","n/a",FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,"n/a",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a",0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",1.358440795,1.858440795,2,"n/a","n/a",0.112347199,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",1,"20","1","Longe 5","3000","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",457.4428028,457.9428028,458,"n/a","n/a",0.40915626,"No","a","20","0","0","0","2","No","n/a","a","n/a","2500","No","n/a","n/a","No","No","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",2,2,"n/a","n/a","e","n/a","Yes","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","Yes","Yes","No","No","No","No","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"farmers take on credit and and dont pay on time","Yes","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","n/a","96","n/a",5,4,5,1,4,1,1,12,2
"7/18/2019","Yes","Yes","n/a","AS047","IGANGA","b",0.1,0.2,0,3,1,"n/a","n/a",25,"Female","e","e","Yes","Yes","1/1/2018","No","Yes","No","n/a","No","n/a",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,"n/a",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a",1,"Longe_10H","6000","1","10","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",1.653150225,2.153150225,2,"n/a","n/a",0.720471774,"Yes","a","10","0","0","0","2","Yes","1","a","n/a","5000","No","n/a","n/a","No","No",1,"4","1","Longe 4","3500","10","2","Longe 5","3500","n/a","n/a","n/a","n/a",0.255895442,0.755895442,1,"Longe 4","3500",0.280104742,"Yes","a","4","0","0","0","2","Yes","1","a","n/a","2400","Yes","2","30","No","No","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",1,2,"n/a","n/a","96","It has never happened","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","No","Yes","No","No","No","Yes","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","f","n/a",3,4,5,3,5,3,1,13,2
"7/18/2019","Yes","Yes","n/a","AS048","IGANGA","b",0.2,1,0.2,1,1,"n/a","n/a",24,"Male","a","e","Yes","Yes","1/1/2013","No","Yes","No","n/a","No","n/a",FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,"n/a",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"n/a",5,"Longe_10H","5500","1","300","Longe_7H","5500","2","50","Longe_6H","3000","3","1000",1.689728556,2.189728556,2,"Longe_7H","5500",0.456135562,"Yes","a","80","0","0","10","1","No","n/a","b","n/a","500","Yes","1","30","Yes","Yes",2,"1000","1","Longe 5","3000","700","2","Longe 4","3000","n/a","n/a","n/a","n/a",1.226249889,1.726249889,2,"Longe 4","3000",0.955002683,"Yes","a","700","0","0","300","1","No","n/a","b","n/a","2500","Yes","3","14","Yes","Yes","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",3,2,"n/a","n/a","c","n/a","Yes","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","Yes","Yes","Yes","No","Yes","No","Yes","b","98","n/a","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","n/a",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"n/a","Yes","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","East African Seed Co. Limited","e","n/a",4,4,5,3,5,2,1,13,2
"7/18/2019","Yes","Yes","n/a","AS049","IGANGA","b",5,0.1,0.1,2,1,"n/a","n/a",32,"Male","a","d","Yes","Yes","1/1/2017","No","Yes","No","n/a","No","n/a",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,"n/a",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"n/a",1,"Longe_10H","7000","1","10","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",2.036061264,2.536061264,3,"n/a","n/a",0.770755794,"Yes","a","20","0","2","0","2","Yes","1","a","n/a","5000","Yes","1","5","Yes","No",1,"4","1","Longe 5","3000","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",0.199390804,0.699390804,1,"Longe 5","3000",0.370539084,"Yes","a","7","0","1","0","5","Yes","1","a","n/a","2000","Yes","2","5","Yes","No","Yes","1","1","50","3500","NABE15_kanybwa_kabonge","2","70","3500","NABE16,_Nambale_short/Kasese","n/a","n/a","n/a","n/a","0.639939057","1.139939057","1","NABE15_kanybwa_kabonge","3500","0.628875241","No","No","d","100","10","0","0","1","Yes","1","a","n/a","3000","Yes","1","5","Yes","No",2,1,"n/a","n/a","e","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Yes","Yes","No","Yes","No","No","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","f","n/a",4,3,4,3,5,1,1,13,2
